epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2143010309338569,0.775447683185339,0.43885335206985476,0.29341501121867336,0.34725346182906164,0.3660683770435449,2.8256945610046387,2.1134960651397705,0.7121984362602234,0.19411374346416113,0.33764714187744865,0.5985112674643674,0.0016893310347893516,0.011238676548951212,0.5694132228087428,0.0016948144624167453,0.011255423256587604,0.9999911879133416,0.3430290872617509,0.8830886351277388,0.5694160800036128
2,0.9073510824143887,0.5866825683414936,0.32066851563751697,0.3705144678722689,0.4211709215520036,0.5305842988432262,2.0732975006103516,1.4688252210617065,0.6044723987579346,0.3298481024020529,0.46489469006620193,0.6590925640810108,0.29582281394660587,0.002901179859303161,0.6908203134002497,0.40123989058039944,0.0029039546456343635,0.9905402249725721,0.5296253172505818,0.7522441651704215,0.6954082098220291
3,0.9111973570287227,0.5952661914378404,0.3159311629831791,0.433519083225607,0.526260851629627,0.6019142845768853,1.5484530925750732,1.0307005643844604,0.5177525281906128,0.44547825659264073,0.5872732162481542,0.768139051091329,0.48661085457731595,0.02531383210241599,0.8245100830981903,0.7540982794164285,0.025394009120774004,0.9823273602072601,0.5783880347403026,0.889104586265448,0.8369245322682362
4,0.6192833248525857,0.38845125619322063,0.23083206988871097,0.5608064592274794,0.6636471181826992,0.709899604408693,1.2487385272979736,0.7728550434112549,0.47588348388671875,0.518028789358254,0.6668625881164307,0.7879174181303279,0.5985824164659617,0.05975814946035043,0.8957458021484499,0.9926954487789402,0.06055334543891989,0.947338970131432,0.6012305660603876,0.8198367270338668,0.9426849612967292
5,0.6440993408113718,0.4268157833442092,0.21728355452418327,0.5328324023558982,0.6412965887727385,0.6704667413028802,1.0441443920135498,0.658412516117096,0.3857318162918091,0.6467913987135389,0.7423896322579012,0.8556867710923548,0.7835925965550441,0.30778411526161337,0.8489974843239588,0.9073996986996508,0.32350331979540614,0.9962658782786468,0.8516993892710787,0.8636531843244627,0.851707739681523
6,0.6058617767691612,0.39804276399314403,0.20781900983303786,0.6357655586865929,0.7257878515581058,0.7966395820832398,1.1142604351043701,0.7041997313499451,0.41006073355674744,0.660747285753144,0.7576068809979373,0.8296570395961824,0.7341421342596792,0.4519119940334936,0.796187728966259,0.7613879638439578,0.5543365260662847,0.9570961530835692,0.9535222893173873,0.7097927851976743,0.8256560442734859
7,0.5496784323453903,0.35849818244576453,0.19118025079369544,0.6260377143580308,0.7457734110786517,0.7475412222432735,0.9346316456794739,0.5303106307983398,0.40432101488113403,0.6685577106743246,0.7816575618332203,0.8502065861927002,0.7607724311894853,0.4185089230526438,0.8263917777808445,0.9804551221059304,0.44111001760392526,0.9234075457898051,0.7724876814593271,0.8909263977155003,0.887205679403273
8,0.33593038804829123,0.20383527424186468,0.13209511252120137,0.7390452997803157,0.8235838594080388,0.848942118317543,0.5716281533241272,0.3288322687149048,0.24279586970806122,0.8102307875565934,0.8890260473059768,0.8942320482857351,0.8615279970001654,0.6354785388625503,0.9336858268070642,0.9791666666666663,0.7274094506743547,0.9605020245769095,0.8776150163008232,0.8341148234097332,0.9709663051466492
9,0.32082789987325666,0.20447190199047327,0.11635599533095956,0.7989351829949313,0.8844348703994691,0.8779708204226561,0.617091715335846,0.3280761241912842,0.28901559114456177,0.7634481383365642,0.8928071963986345,0.8655938721232608,0.8223874023229686,0.5992099652876377,0.8687470473990865,0.8235162940057085,0.9798386537848434,0.8750666414053514,0.998335896573268,0.6066901257348837,0.9917555940616305
10,0.2990458021312952,0.18833044657483697,0.11071535125374794,0.7767516563117266,0.8499808878474427,0.8681407836508078,0.9173185229301453,0.5673937797546387,0.3499247431755066,0.6693930083046419,0.7989597645998595,0.8055790774553805,0.7946595738357749,0.4700376532736122,0.7434817978045386,0.7950612511893431,0.762222253025241,0.8395957895849946,0.9993646403677605,0.5508015766092881,0.8665710153890928
11,0.34863953817635773,0.2260800501331687,0.12255948681384325,0.7859232302868887,0.861807087001349,0.8762050895013451,0.6574369072914124,0.39295896887779236,0.26447793841362,0.7952993164607962,0.8562284659063052,0.9212087078190562,0.9106789348947438,0.5801964532928997,0.8950225611947449,0.971143553758325,0.60996908917012,0.9875727547904704,0.9360071071372276,0.9224013247531799,0.9052176915667611
12,0.24125753570348024,0.15034304039552807,0.0909144960809499,0.8736749475873697,0.9249880050343462,0.9352477426695115,0.5261243581771851,0.2782491147518158,0.24787521362304688,0.82635304370406,0.9040622288984187,0.9065353855083976,0.8489762961117717,0.7260633243376787,0.9040195106627298,0.9795631144941321,0.7943390211108488,0.9382845510902752,0.8642848710358665,0.8941488531752216,0.9611724323141048
13,0.1659674721211195,0.08782633120194078,0.07814114077948034,0.8789136271376367,0.9521725190560693,0.916655375787392,0.4482766389846802,0.2510893940925598,0.19718722999095917,0.8756569225672811,0.9222151280309108,0.9424355040868013,0.9371718979551792,0.753405767355944,0.93639310239072,0.9704943704408495,0.8141122492826742,0.9820387643692086,0.9646574357307164,0.9099395000426049,0.9527095764870823
14,0.19183258794248104,0.11201689370907843,0.0798156928177923,0.8762991785726202,0.9327959434760068,0.9325508381994291,0.4455753564834595,0.23386122286319733,0.21171414852142334,0.8569742248306181,0.9334815055436936,0.9152191807362252,0.9092893476221044,0.7422900298169627,0.9193432970527874,0.9124345861084677,0.9455109989881202,0.9424989315344925,0.996223352451033,0.7754624103316163,0.9739717794260266
15,0.12367020141333342,0.05865476409438997,0.06501543749589472,0.9089706528777614,0.9662196060863847,0.9341784962000248,0.39088159799575806,0.22747142612934113,0.16341018676757812,0.8649792800880792,0.9379510324594117,0.9211774299816913,0.9032447998100022,0.7649053248883166,0.9267877155659188,0.9046592530922927,0.9600307722162921,0.9491630720696504,0.9982719870508392,0.7900653639505831,0.9751949389436514
