epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2241445723176003,0.7806946912407875,0.4434498804807663,0.3108983832677764,0.37604708899523126,0.38064032724485514,2.8946099281311035,2.1800403594970703,0.7145695686340332,0.19454174122479215,0.33753256448912866,0.5891273756221046,0.00538645231549081,0.007127618308766482,0.5711111530501192,0.005466024421186169,0.007131669046199904,0.9999999999999998,0.27007835455435186,0.9261926192618428,0.5711111530501192
2,0.8954074162244797,0.5684092110395431,0.3269982036948204,0.38835669585817073,0.45158064703768214,0.5166190693269538,2.1899242401123047,1.5683155059814453,0.6216086745262146,0.2901110517665237,0.42365886807429076,0.71896662383721,0.21423173116629132,0.0004851475541632588,0.6556162765791164,0.2725182366000633,0.0004851475541632588,0.9979732200686459,0.5004094855042127,0.9999999999985714,0.6564903860088458
3,0.7900331518054009,0.5098890768736601,0.2801440755277872,0.43559101573932785,0.5261262037630693,0.5635944288967621,1.4261727333068848,0.9339461922645569,0.49222660064697266,0.5410361126494647,0.6653078608150561,0.7994708893151293,0.59772916311016,0.1848010914932083,0.8405780833450258,0.8155179590865839,0.19056595927532805,0.9898396640832563,0.6911882061405349,0.8593305622402074,0.8478938995646453
4,0.6720912463217974,0.436522840000689,0.23556840412318705,0.479465344844677,0.575551294173783,0.6113010643933557,1.1171417236328125,0.7135993242263794,0.4035423994064331,0.6615784470392253,0.7706202866349491,0.8222340636801975,0.6794950194506657,0.3775035340330508,0.9277367876339596,0.9140748889946079,0.4182872905202165,0.9794986803900227,0.7258585612139288,0.794735386681765,0.9461082431448985
5,0.6147124807536603,0.4019452487677336,0.21276722837239503,0.5633258429586533,0.6776762606896303,0.6861610018516582,1.5657533407211304,1.0761101245880127,0.4896431863307953,0.525445395813767,0.6315351035716019,0.8020639879922437,0.5636774784918968,0.2730114050603218,0.7396473038890824,0.6003459007294637,0.29846277532123683,0.9957966346641051,0.9022357602478546,0.7619923914005118,0.7419638123283645
6,0.4974578871577978,0.31507926013320686,0.18237862799316645,0.6105260719748914,0.7301653768918118,0.7281828018843867,1.105095624923706,0.6891523003578186,0.4159433841705322,0.6683089055571466,0.7943282222431005,0.8206581320196267,0.6005245627455915,0.5427424062011158,0.8616597477247323,0.6263231446241672,0.8055597909707105,0.9511017311344238,0.9358118113967533,0.6245620634067702,0.9016005212553564
7,0.42993317093700173,0.2719743335805833,0.1579588389955461,0.6291859390856974,0.7214488148891466,0.7542981547870223,0.7057851552963257,0.41027405858039856,0.2955110967159271,0.760088345295681,0.8600643132315723,0.8558793400977566,0.8155359274735111,0.5747191357390784,0.8900099726744536,0.866620084046939,0.7757509391070508,0.937821916540727,0.9325927782547712,0.6892241379310341,0.9458211041074643
8,0.30233275398612025,0.1969358699955046,0.10539688276126981,0.7065478057819655,0.7812124817432649,0.8487819512643839,0.9013102054595947,0.5690001249313354,0.3323100507259369,0.689518951332928,0.7957416011099016,0.8355565881256095,0.750069364996712,0.3964491166231233,0.9220383723789486,0.9779575007928952,0.44276644996742553,0.9665008525693839,0.7629681465128954,0.7912238983428689,0.9524777195210644
9,0.34470697917044163,0.19934847397729755,0.14535850577056408,0.7415175274238915,0.8522179201918522,0.8312751023023027,0.6218079924583435,0.30707231163978577,0.31473568081855774,0.7581849974161153,0.8927273740758075,0.8571366265953385,0.8427972096199811,0.5826587478305745,0.8490990347977905,0.8561538614018391,0.9702673856091368,0.8517608752164466,0.9818257247262203,0.5932511515757622,0.996333003484033
10,0.26645973401144146,0.1688653290551156,0.0975944060832262,0.7665966565423353,0.8521912259448107,0.8640912795688461,0.5220583081245422,0.29422980546951294,0.2278284877538681,0.8310405998002953,0.9001034198009892,0.9083615628732479,0.8912645870477609,0.6782375047657083,0.9236197075874167,0.9586950919758955,0.776748956932758,0.9648662104943138,0.9268555604530381,0.8424652900451769,0.9557638381215287
11,0.22930446345359087,0.13360099166631698,0.09570347171276808,0.8586939331222356,0.9214559067208383,0.9172620743157537,0.3758390545845032,0.19862090051174164,0.17721816897392273,0.875487155555057,0.9398590024956358,0.926764961985672,0.9209206660137117,0.7677100871616898,0.9378307134897693,0.9319100856327304,0.9290991502987117,0.9585677715554652,0.9873569253386534,0.8154853152298217,0.9774526453885412
