epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.1320948737859726,0.7093706615269184,0.42272421658039094,0.3115101057681486,0.3843717312153885,0.37092900443428656,2.622252941131592,1.9180378913879395,0.7042150497436523,0.19162562262783642,0.3354929973877665,0.5633375600562772,0.0004753463591439802,0.006017929278955229,0.56838359224541,0.0004757373929590864,0.006029691030314788,0.9999735637400256,0.3664122137403182,0.7552083333332678,0.5683921330952457
2,0.9033579179644584,0.5891429983824491,0.3142149196565151,0.3677698434624997,0.42414710867591715,0.5098922087346577,2.089812994003296,1.4772236347198486,0.6125892996788025,0.31876725453540045,0.453076467803428,0.7094556500104968,0.27998746421760273,6.23756818008552e-05,0.6762519237067978,0.36304214240405946,6.23761141067047e-05,0.9961248848921178,0.5503312850253155,0.899999999991,0.6780356650151752
3,0.7207562966644764,0.47154414616525175,0.24921214535832406,0.4547835205569462,0.5154790715379218,0.6085251686755188,1.4138418436050415,0.921546459197998,0.49229535460472107,0.4795427283364442,0.6200896953707199,0.7915085047829313,0.5785612314985654,0.01700376862704421,0.8430631848837229,0.851545155407548,0.017042540509820764,0.991681390194791,0.6434635101686217,0.8819942611190501,0.8490677430611223
4,0.6629959753155709,0.4249010763317347,0.2380949004739523,0.5031826546674694,0.5846277993356627,0.6395464711501427,1.4378325939178467,0.8438083529472351,0.5940241813659668,0.33314791211041855,0.5398308522263225,0.761422669106104,0.3793573801667392,0.04812561226320071,0.5719607439013158,0.9964617031398664,0.04834841911204133,0.57468243442706,0.3798690810167473,0.9126111983254721,0.9917877279760927
5,0.6280954277515411,0.40807755064219237,0.2200178721547127,0.5178358866445296,0.6341471203597431,0.6352345421830083,0.9359948635101318,0.5744717717170715,0.3615230917930603,0.6680728379990875,0.7778971662911539,0.8279904777510542,0.7136373809008424,0.3591808487212556,0.9314002843751643,0.9639331588962888,0.3956724838168635,0.9740858561603092,0.7332154744448504,0.7956905322722256,0.955065426536087
6,0.6505609262734652,0.42974421981722116,0.22081670351326466,0.5490319645987661,0.6665162172058503,0.6717889412518806,1.1449834108352661,0.7439411878585815,0.40104222297668457,0.5634137490156867,0.6890064602889355,0.798889133679463,0.6836753812008183,0.13048462461536392,0.876081241230878,0.9403246907706941,0.1348987427747667,0.9917959473213457,0.714683881853997,0.7995070856438662,0.8824764335405259
7,0.37796630039811135,0.23934393528848885,0.13862236315384507,0.6275361237582625,0.7117126079889928,0.7426297314220781,1.0407483577728271,0.6573135852813721,0.3834347128868103,0.6279421973609097,0.7322242751408461,0.8035848669339858,0.7328963795255927,0.3035293683543757,0.8474008442027606,0.8727551141769739,0.3420706097611686,0.9818471014843958,0.8205784095833155,0.7292876457289762,0.8608885454896656
8,0.38462826393544675,0.24382211847230792,0.14080614471808076,0.6489753681868724,0.7510586895536907,0.7773025733801312,1.390610694885254,0.943378210067749,0.4472324848175049,0.5528669415582175,0.6938135508759887,0.7864441543895078,0.39972937594681635,0.45608737408706124,0.8027840746407747,0.40404971455756405,0.7076362225025292,0.9697547155678726,0.9739473212685886,0.5619850176958513,0.8234001242040836
9,0.41458553094416856,0.282861733417958,0.13172379622235894,0.7150963569483629,0.7815272701868204,0.8612272507461561,0.6024628281593323,0.33168813586235046,0.2707746922969818,0.7961616868110267,0.8849672606185202,0.8784853462924369,0.8505053833845724,0.6177244079892485,0.9202552690592589,0.9719959165873767,0.7390807146916536,0.9438251505765305,0.8718695269507389,0.790006296995962,0.9735802149306098
10,0.32468261756002903,0.21829757072031497,0.10638504764065146,0.756041049388906,0.8183520847769904,0.8725962517429763,1.010189414024353,0.6764398217201233,0.33374959230422974,0.6727185072050821,0.7521947036552357,0.8741642175480439,0.7846174115442605,0.42596351449618997,0.807574595574796,0.7968303996194097,0.4668782834093395,0.992875427936958,0.9808399670601148,0.8293709909754616,0.812281694608555
