epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2240757462382317,0.7806483566761017,0.44342739671468734,0.31089860896756777,0.3760457190527844,0.38061573273452237,2.8954992294311523,2.1808993816375732,0.7145997881889343,0.19448617937505,0.3374803989274778,0.5873345636854052,0.0053276166850602085,0.007030546512433327,0.5711003749276565,0.005406557247066283,0.007034639535367253,0.9999999999999998,0.26733643714775135,0.9235668789808077,0.5711003749276565
2,0.8953270784020424,0.5683414332568646,0.3269856410473585,0.3884817830831075,0.45174492434945784,0.5167449389696745,2.185727834701538,1.5644525289535522,0.6212753653526306,0.29020886320149225,0.42375519006559875,0.7152201690485378,0.2144251487440044,0.0005891036614525213,0.6556123371990198,0.2727164605137963,0.0005891077443411,0.9979600019386589,0.5007962580422057,0.9883720930221065,0.6564921560813013
3,0.7901540254056454,0.5099690932780504,0.2801849341392517,0.4354612907928816,0.525891748398976,0.5633299572509676,1.4248056411743164,0.9327642321586609,0.4920414388179779,0.5413073852992295,0.6656786291404332,0.7998000971591527,0.5980284060409985,0.18447306854545933,0.8414206813112308,0.8171087059942908,0.19017784123199744,0.9897493401950113,0.6904484736820063,0.8601341608676546,0.8488176569277972
4,0.6717777110636234,0.4362709033489227,0.23550680544227362,0.4796822266899115,0.5759548745591002,0.6113834715710592,1.1100982427597046,0.7078660726547241,0.40223217010498047,0.6648237312977732,0.7734651990074294,0.8219206890823291,0.6808467376717668,0.38509050195932054,0.9285339542622322,0.9126575880114173,0.4290852889400216,0.9786527200708489,0.7283012749533359,0.7897314879775486,0.9477293043161029
5,0.6107962703704835,0.39911558516323564,0.21168068177998067,0.5656421083703842,0.6794221008179129,0.6889221335873147,1.5362235307693481,1.052929401397705,0.4832940995693207,0.5348776179893281,0.6402491412234093,0.8024705268238721,0.5691711389385806,0.28978966727132344,0.7456720477580802,0.6054551221059306,0.31998253468804994,0.9953097668762472,0.9047393364928904,0.7543707721969858,0.7483014717817402
6,0.4947233298420906,0.313354987539351,0.1813683419302106,0.6103902600608558,0.7305021650415879,0.7271020801737714,1.1147741079330444,0.6968523859977722,0.4179217219352722,0.6653035086712727,0.7905703348813026,0.8204432312624547,0.5959034138218149,0.5422698770887606,0.8577372351032428,0.6206588962892481,0.7977627767073724,0.9532893316472871,0.9372656723566339,0.6286956474244482,0.8953683740062818
7,0.43074652783572676,0.272370256241411,0.15837626747786998,0.6275252108042012,0.7198944892600906,0.752739557382519,0.7033780813217163,0.4088625907897949,0.294515460729599,0.7609028557325841,0.8609062780810325,0.856210715222612,0.8146790102174406,0.5761820916515656,0.8918474653287459,0.8665209720900726,0.7779133110627499,0.9382845510902752,0.9315869108887677,0.6896208504598821,0.9474243843191861
8,0.3020863965153694,0.19662702463567258,0.1054593737795949,0.7063233822728718,0.7809557506577832,0.8484748571949345,0.8929330706596375,0.5632615089416504,0.32967156171798706,0.692910204362922,0.7981241327157713,0.8391214384141804,0.751473567174863,0.40309174289061117,0.9241653030232918,0.9780268791627018,0.4483664388783386,0.9679790801062735,0.7643787229757466,0.799676139383675,0.9533094528831193
9,0.3442029420286417,0.19919539161026478,0.14500754969194532,0.7415489364512823,0.8513563684502667,0.8319944583214506,0.6383445858955383,0.32039862871170044,0.3179459571838379,0.7523397471512054,0.8891562350987217,0.8560257312065641,0.8310872661944456,0.5775261896161044,0.8484057856430662,0.8413465350459876,0.9750772770746983,0.8510448931754793,0.9855399726008308,0.586179024382114,0.9963581966367479
10,0.26630684101954105,0.16886455102823675,0.09744228955358267,0.766276458457992,0.8517039917412212,0.864011253812016,0.5185593962669373,0.2919483780860901,0.22661101818084717,0.8318061582374033,0.9009026929033207,0.9084705433970989,0.8914762295762559,0.6803252445072699,0.9236170006286838,0.9576990168093875,0.7805261771758863,0.9644828847246881,0.9280178250722699,0.8412564428176583,0.9561373623013687
