epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2240407821536063,0.7806161214411259,0.4434246651828289,0.3109545529958287,0.37610810968836117,0.38078407326051966,2.8962278366088867,2.181591272354126,0.7146366834640503,0.19461626765292106,0.33758602291299583,0.5892608695630842,0.005365005906876383,0.0073079667227752216,0.5711758303291116,0.005446202029812874,0.007311866709174829,0.9999999999999998,0.2646279797736512,0.93197879858649,0.5711758303291116
2,0.8953069451451302,0.56834587931633,0.32696106225252153,0.38826233523801096,0.4514268602056113,0.5164312911052933,2.1898999214172363,1.5682488679885864,0.6216511726379395,0.2899050629770186,0.42345475014078193,0.7086323503982558,0.21388623652980487,0.00043662674650698575,0.655392325654744,0.271963209641611,0.0004366327987469329,0.9979644079819878,0.5003966336290605,0.9692307692292781,0.6562696483364286
3,0.7900299954414368,0.5098865712434053,0.2801434234529734,0.435691760052533,0.5262483752856926,0.5637698098491725,1.4249354600906372,0.9330238103866577,0.4919116497039795,0.5411272329197176,0.6654418473040936,0.7996039405973979,0.5974789122954745,0.1850953136342859,0.8408074728293925,0.81576573897875,0.19085011712848082,0.9897096858050499,0.6906758860278844,0.8599131873965561,0.8482227483677529
4,0.670818611830473,0.4354758272692561,0.23534278005361556,0.4803127710687309,0.5768624044220345,0.611984672591513,1.0979571342468262,0.698422908782959,0.3995342254638672,0.6697094555072792,0.777707093983658,0.8220461401321542,0.6837597309700311,0.39507758423740197,0.9302910513144048,0.9118795591500155,0.4434525872225993,0.977789135578359,0.7321362495175721,0.7836278796340512,0.9503742912448393
5,0.6094316221773625,0.39812450010329486,0.21130712099373342,0.5669647550424527,0.6804456383986786,0.6904747286762802,1.5353076457977295,1.0528159141540527,0.482491672039032,0.5362456130511494,0.6416832633560051,0.8015676070066208,0.5657153524840732,0.29644631400254623,0.7465751726668285,0.6006828813828098,0.32920033821715183,0.9951665704680537,0.9066992804033326,0.7487114011443692,0.7492921394721607
6,0.4957376769185066,0.3142470708116889,0.1814906022325158,0.6092613022755996,0.7302134895013558,0.7248988296606717,1.1068308353424072,0.6909463405609131,0.41588443517684937,0.6688436775309023,0.7935134003613312,0.8216171220099806,0.6034827195844706,0.5429929031923859,0.8600554098158507,0.6287414763717092,0.7991350512177199,0.9526636734945649,0.9375854449789753,0.6288154357108964,0.8984504853400702
7,0.4331969989836216,0.2738519918732345,0.1593450066447258,0.6261823104897964,0.7190608452525845,0.7512915497590352,0.6956751346588135,0.4033147990703583,0.2923603057861328,0.7630904887818569,0.8627603135436676,0.8570617381663181,0.8171289949298023,0.5787644071811877,0.893378064234581,0.8713378131937833,0.7788766754917312,0.9380664519454882,0.9292501691188901,0.6925598851290138,0.9493751602510504
8,0.30284367326647044,0.19714987037703394,0.10569380708038807,0.7053908172621578,0.7800661038225934,0.8478373208921384,0.8977339267730713,0.5672035813331604,0.3305303752422333,0.69205785893196,0.7973194329220696,0.8395751443140956,0.7499667524137744,0.4010668798760718,0.9251399445060341,0.9781061687281949,0.4450050593959217,0.9688470706420924,0.7627715364489736,0.8024495407111156,0.9535043557821976
9,0.3444794936850667,0.19940180355682968,0.14507769042626023,0.7412379878457246,0.850979893953681,0.8318874131645856,0.6397842764854431,0.319347083568573,0.3204371929168701,0.7498386655133912,0.8880692865022738,0.8545894477372694,0.8316905819940094,0.5734815231434497,0.8443438914027147,0.8421592530922927,0.9752158906616021,0.8468327157529265,0.9852737402960321,0.5819633145149614,0.9965312884008147
10,0.2669533059746027,0.16931289414875209,0.09764041149057448,0.7657511618927679,0.851248169670594,0.863721624655461,0.520113468170166,0.29314616322517395,0.22696731984615326,0.8314392912104837,0.900252416796997,0.908719975350435,0.8922360907388441,0.6789437361519738,0.923138046740633,0.9585860688233424,0.7772895499216829,0.9648816316459654,0.9280084052561632,0.8429185581577122,0.9552329626374295
11,0.23002337800338865,0.13389036082662642,0.09613301810808479,0.858156858654579,0.921310775733991,0.9166549109267049,0.3737752437591553,0.19807054102420807,0.1757047176361084,0.8766446729250917,0.9400165119740946,0.9276765211264858,0.9211065724139614,0.7697691014986529,0.9390583448626607,0.9330796067237548,0.9269922237777741,0.9599777054207549,0.9862606135843399,0.8194483586771387,0.9773205911179789
12,0.24862202443182468,0.15879186681471766,0.08983016070909798,0.8578279857631719,0.9117040379685095,0.9295928597323774,0.38160282373428345,0.22284871339797974,0.1587541252374649,0.8774357117225583,0.9415291249635379,0.9295430767104035,0.9066609491137789,0.7823484731669147,0.9432977128869813,0.911567356485886,0.9494337634974974,0.9635862549072305,0.9940985413885717,0.8163642322934354,0.9781664564492032
13,0.3358954412303865,0.2476305231824517,0.0882649158872664,0.7722269212481271,0.8259929650035356,0.8975946060821781,0.37062668800354004,0.17580443620681763,0.1948222517967224,0.8612813720831755,0.945318971084558,0.9100096066750899,0.9244550467930575,0.7398840243857062,0.9195050450707625,0.9486897399302248,0.9647782875677469,0.9224888857557023,0.9731100809239148,0.7604241209214411,0.9964946181799141
14,0.34217728484421966,0.23022678271867336,0.11195049982517957,0.8092261632119895,0.8673584772180325,0.9138185794134422,0.399247407913208,0.21980932354927063,0.17943808436393738,0.8517817454789545,0.9391054542575749,0.9102712204449173,0.8957498233005962,0.7327001636088613,0.9268952495274059,0.898098041547732,0.9870119069071145,0.9322064143178782,0.9970895366366263,0.7398333437233752,0.9938907809747501
15,0.16904603948816657,0.10223931967280805,0.06680671867914498,0.866920618801156,0.9294388164513552,0.9257815923254723,0.3766680955886841,0.21276360750198364,0.16390448808670044,0.8783401136775663,0.9376942194299823,0.9293317187717003,0.9062404631333631,0.771425250937383,0.9573546269619528,0.9712426657151915,0.8740834176565981,0.9677565749181575,0.931227816765892,0.8678699963528508,0.9888973431963582
16,0.10700407970696688,0.05603830183856189,0.050965777970850466,0.9333836897129975,0.9721985150678297,0.9569711808683481,0.33791980147361755,0.20173245668411255,0.136187344789505,0.9021626911895052,0.9497246872782523,0.947552422941116,0.9229756256350056,0.8322267354854468,0.9512857124480631,0.9273757136060891,0.9442911994233669,0.9775071488053011,0.9948856719068145,0.8751967214167792,0.9725748754997543
