epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2132930117845535,0.7755896958708763,0.4377033132314682,0.29905195723273215,0.3631614606785358,0.37251592038623843,2.5507214069366455,1.8641183376312256,0.6866030693054199,0.2126913597051735,0.3507290848718026,0.5495253527408926,0.047010847621867496,0.00042270405865192027,0.5906405274350011,0.05192970980019027,0.0004227714400565541,0.9998347733751611,0.3316873991073962,0.7261904761896116,0.5906981829256704
2,0.7638348780572415,0.4869422125071287,0.27689266338944435,0.41374680405982023,0.47861643276229465,0.555619951208552,2.7392258644104004,2.077207565307617,0.6620181798934937,0.26638292961993454,0.39867793006822083,0.627774130473352,0.1173003616874223,0.05831077200754775,0.6235376551648335,0.13709165873771006,0.05911176413512049,0.9998303673318321,0.4482831261849582,0.8114356388545256,0.623603626380572
3,0.7534556587040424,0.49647003516554833,0.25698562398552893,0.4201365226271703,0.5077883072848437,0.6254195521419058,1.6345301866531372,1.115839958190918,0.5186902284622192,0.4570084359934021,0.5965033404628,0.7286534429767509,0.5401535155889715,0.00918603446489622,0.8216857579263385,0.7835989533777351,0.009217803529101917,0.9966932644815627,0.6348551216319842,0.7271733187533774,0.8239318885448914
4,0.6810435347259045,0.4415905560925603,0.23945297840982677,0.5277353807626798,0.6388787495321888,0.6533156926786202,1.2311725616455078,0.7232041358947754,0.5079683661460876,0.4261904079802709,0.6060908779586937,0.7060838000997868,0.46143965637642886,0.0393261859981939,0.77780538156619,0.998736322549952,0.04014249476733707,0.7793938165587918,0.46170922470000125,0.6591555707294793,0.9973866048698796
5,0.4363090701401234,0.28012986429035663,0.15617920339107513,0.5927605571609803,0.7027730931855962,0.7233954238697794,1.1667702198028564,0.757988452911377,0.4087817072868347,0.644256620596262,0.7423029358186328,0.8330893438447694,0.6574128508284884,0.4343970306155492,0.8409599803447485,0.74812182841738,0.4834287456856518,0.9953582333528666,0.8442854905820765,0.8107115460610418,0.8442709948911901
6,0.4704256227985024,0.2961815368384123,0.17424408685415982,0.6421777207176298,0.74879034726112,0.7495555256802064,0.7047284841537476,0.41084766387939453,0.293880820274353,0.765912058142407,0.8549095524718222,0.8727979089798867,0.8000403692551046,0.5572917302224552,0.9404040749496614,0.9624613463368217,0.6330413207102557,0.9692259903683891,0.8258087284849306,0.8232372849275799,0.9693477135271499
7,0.40082497119903565,0.25354183102026584,0.14728313889354466,0.7000003093127344,0.796380309600753,0.8113967974013643,0.6970943212509155,0.3659262955188751,0.331167995929718,0.7154053662705037,0.8577140049023249,0.8181119279752177,0.819063963412964,0.5081927393391463,0.8189593960594006,0.8892919441801455,0.8555161276908357,0.8283339428359936,0.9120627789015722,0.5559038238963119,0.986369181127769
8,0.35029530053958297,0.21760253705084323,0.13269276654347778,0.7063461267937812,0.8116689997127664,0.809395286625313,1.08024001121521,0.7144201397895813,0.36581993103027344,0.672767318387009,0.8019508289183402,0.8397980983557356,0.5888035072163931,0.5852099660779037,0.8442884818667304,0.5923574770060257,0.8668477884202205,0.9466472213287743,0.98991312701344,0.6430110069763971,0.8864701610773698
9,0.30840721368789675,0.1856704171001911,0.12273679591715336,0.8064286599377358,0.896189945653474,0.8797805396868341,0.5891767144203186,0.34885573387145996,0.24032096564769745,0.8064943825443911,0.8767154966250388,0.9071577706481242,0.8583739960129111,0.637915349233715,0.9231938023865472,0.9580607754519501,0.6949530793008326,0.9771326351223335,0.8918870292114923,0.8860063796135113,0.9435799031193689
10,0.20477098260074855,0.12353645822033286,0.0812345246784389,0.8708430312467604,0.9298449883093793,0.9237851363540311,0.7169134616851807,0.46589329838752747,0.2510201632976532,0.7897525262298632,0.8732271853243413,0.896791979774775,0.7846587153610146,0.6906939184673644,0.8939049448612105,0.7883216381224227,0.859549783069736,0.9718101347808652,0.9941131990576114,0.7785617878778363,0.9177009523888774
11,0.27430533394217493,0.1755189374089241,0.09878639677539468,0.8174785859300154,0.8816915829872447,0.9012211063408868,1.2146742343902588,0.8198314905166626,0.3948426842689514,0.6217212267634892,0.7765947794072169,0.831962761123151,0.4223727708021404,0.6397839397661323,0.8030069697221948,0.42358468125594656,0.9711337205272855,0.9350659364384187,0.9932717448143618,0.6521866621983912,0.8504298763567
12,0.25050701277330517,0.1611986299045384,0.08930838538333774,0.8391980374922762,0.8988329392459432,0.9152642672725166,0.4570187032222748,0.17319411039352417,0.2838245928287506,0.7654165115540755,0.9093888351915488,0.8484271065768038,0.9112439932922157,0.5902012897030143,0.7948042516669965,0.9613463368220738,0.9711614432446662,0.7956587255079064,0.9459010078649545,0.6007296641487107,0.9986506477167463
13,0.18942333545535803,0.10384764206595719,0.08557569336146116,0.9131500734560452,0.9570813494327496,0.9502116035918325,0.9133621454238892,0.5560138821601868,0.3573482930660248,0.668959492445336,0.8419179659037906,0.825625127527584,0.7710170749814399,0.478735808325782,0.7571255940287861,0.7720028544243575,0.9959732753004443,0.7577777679865701,0.9983465989925784,0.47966421335469533,0.9988645702354779
14,0.2582624407671392,0.17394546423107385,0.08431697502732277,0.7970942982497135,0.8745869842092011,0.8784103762718601,0.6624754667282104,0.37348970770835876,0.2889857292175293,0.7686040002099106,0.8918779497754713,0.8662947179402435,0.8236191038315869,0.6183293215654807,0.8638635752326642,0.8298148588645731,0.9613961160472944,0.8844228744145468,0.9910160503764022,0.6340723133884899,0.973795790055838
15,0.2054919103346765,0.10955123097635805,0.0959406804665923,0.861490804745618,0.9335700240824147,0.9119223768650649,0.2803354561328888,0.122978076338768,0.1573573797941208,0.8749213683083631,0.953353160843021,0.917943413971115,0.9517968761508203,0.7542990179025392,0.9186682108717299,0.9606029971455752,0.97678915487296,0.922667330510528,0.9904603263007828,0.7680657889000302,0.995304126712532
16,0.20178096218034625,0.12758396952413023,0.07419699298217892,0.8491289126274838,0.9130212039379374,0.9168072983271688,0.4063880443572998,0.23129984736442566,0.17508819699287415,0.8533248336122092,0.9364766794630949,0.9128469627537266,0.8937999623579753,0.7406990683295124,0.92547547014914,0.8942871868062159,0.9763802447915939,0.9387626067914749,0.9993908179653315,0.7542133327622756,0.9849367375335726
