epoch,train_loss,train_loss_ce,train_loss_lovasz,train_mIoU,train_mRecall,train_mPrecision,val_loss,val_loss_ce,val_loss_lovasz,val_mIoU,val_mRecall,val_mPrecision,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_precision_class_0,val_precision_class_1,val_precision_class_2
1,1.2142156833410263,0.7753864078223706,0.4388292793929577,0.2933482632736255,0.34715169740890656,0.36582681745212514,2.824681282043457,2.1125411987304688,0.7121400237083435,0.19432524362442585,0.33783296542816,0.5992559885306635,0.0017335302281246752,0.011751109019564413,0.5694910916255885,0.0017394148430066596,0.011768293528131621,0.9999911879133416,0.3388030888030561,0.8894709271869623,0.5694939496019722
2,0.9073343048989773,0.5866911394894123,0.32064316362142564,0.3704595360529206,0.42114075915651933,0.5303558231270242,2.071049213409424,1.4668275117874146,0.6042217016220093,0.33018869501381126,0.46524269415495034,0.6579702424120516,0.2964195316865783,0.003067123619621281,0.6910794297352341,0.40218145417063095,0.003070290949918909,0.9904763373443012,0.5298976207265791,0.7483108108106844,0.6957022956988913
3,0.9112069866061211,0.5952806568145752,0.3159263322502375,0.4335592741593737,0.5263097238293092,0.6018665752700069,1.5514670610427856,1.0332895517349243,0.5181775093078613,0.4447034130984213,0.5864360902634616,0.7666052149515462,0.4857657911504876,0.024746284948427955,0.8235981631963484,0.7518137488106562,0.024825693414468473,0.9826688285652598,0.5785401309542421,0.8855377008652439,0.8357378130351527
4,0.6194232977181673,0.38854546993970873,0.23087782796472311,0.5609047225230692,0.663807907210383,0.7099513412459251,1.2484689950942993,0.7727206945419312,0.4757482707500458,0.5184032700410298,0.6671034230771853,0.7884315759206002,0.5993512536544346,0.06018987168613714,0.8956686847825179,0.9925715588328572,0.06098997823766682,0.9477487321610318,0.6020517969003617,0.8210487031162453,0.9421942277451936
5,0.6444433122128248,0.42704496704041955,0.21739834509789943,0.5327052348713169,0.6412109736330821,0.6702766998538395,1.0362701416015625,0.6520190834999084,0.38425108790397644,0.6482578646169728,0.7442475819329681,0.8570083323794279,0.7845619619474785,0.3078788439428577,0.8523327879605822,0.9136387963843954,0.32293500408910064,0.9961689453254081,0.8474058208159435,0.8684833460699691,0.8551358302523708
6,0.6058936931937933,0.3980174748599529,0.20787621803581716,0.6358476966030476,0.725640057920514,0.7970540339669387,1.1173264980316162,0.7073767185211182,0.40994977951049805,0.6608912843191986,0.7563209275131318,0.8323377092262443,0.7367637870759425,0.44886838938864354,0.7970416764930098,0.7655308436409766,0.5429563505814836,0.9604755883169352,0.9514711407577124,0.721471658147994,0.8240703287730266
7,0.5491723117977381,0.3580544162541628,0.19111789382994174,0.6258143999365483,0.7454191601459845,0.7474070805083338,0.920931339263916,0.510834813117981,0.41009652614593506,0.6677369750945054,0.7891467932078461,0.8304826365261962,0.7397932081908706,0.4505799198010251,0.8128377972916206,0.9800338962892479,0.49218219369862604,0.895224289635664,0.7511137781862788,0.8420384884451654,0.8982956429471448
8,0.33415385987609625,0.2028763752244413,0.13127748442813755,0.7406472267914079,0.8241601791742837,0.8506482756930888,0.55524742603302,0.317260205745697,0.23798725008964539,0.8162314273034798,0.8931204047553689,0.8973343165339008,0.8690070943848227,0.646118403947201,0.9335687835784154,0.9779129004123053,0.7405916027889049,0.9608567110648963,0.8864048799770012,0.8351204339059343,0.9704776357187674
9,0.32002367921173575,0.20374760100618006,0.11627607837319374,0.7996163579792667,0.8850188818577936,0.8783258927230815,0.6213122010231018,0.32904908061027527,0.29226312041282654,0.7621279628173182,0.892365257173915,0.8649053660098002,0.8221909917756155,0.5971818385148734,0.8670110581614656,0.8233725816682521,0.9807604341377536,0.8729627557157394,0.9982576303773126,0.6042606976476061,0.9921977700044817
10,0.29716630183160303,0.18677672067657114,0.11038958247750998,0.7782761267046134,0.8510605249381574,0.8699453556867781,0.9239559769630432,0.5686413049697876,0.3553146719932556,0.6635318679657742,0.7991710613995676,0.8022653361906694,0.7880369906235601,0.4666889455487617,0.7358696677250006,0.7884157944814459,0.7839776554897906,0.8251197342274662,0.9993906767257349,0.5355588907879721,0.8718464410583013
11,0.3460599509999156,0.22438007229939103,0.12167987825348973,0.787090520092741,0.8627396422081312,0.8770974450307,0.6378839015960693,0.3798660337924957,0.2580178678035736,0.8019665109493891,0.8599743966950252,0.924084010418131,0.9191007633515799,0.5929599390448161,0.893838830451771,0.9660095543926415,0.6256601472076289,0.9882534884848055,0.9498177672097914,0.918997057955227,0.9034372060893748
12,0.23970236672088505,0.14904119420796633,0.0906611742824316,0.8749014826198485,0.9260907006865456,0.9358248787815953,0.47931337356567383,0.2527729570865631,0.22654041647911072,0.8496722340056543,0.9145445200460594,0.9211556135013036,0.8885576402670031,0.7404616884679182,0.9199973732820415,0.9763072867110684,0.8105429494199017,0.956783324007208,0.90814007624263,0.8954412507848024,0.9598855134764781
13,0.1650309129804373,0.08689255524426699,0.0781383571587503,0.8803267606732462,0.9530772215538129,0.9174188616998337,0.4362959861755371,0.24289058148860931,0.1934053897857666,0.880575604511923,0.9264280273577365,0.9438738601917915,0.936341563667995,0.7645644143450819,0.9408208355226921,0.9708363066920389,0.826254799495446,0.9821929758857246,0.9634407227268476,0.9110340137094117,0.9571468441391152
14,0.19070943905040622,0.1112652709428221,0.07944416818208992,0.8777801110173492,0.9335137226897522,0.9334902028271759,0.42211833596229553,0.21914063394069672,0.20297770202159882,0.8628733192695558,0.9376629703298843,0.9178700838465955,0.9161361694562009,0.7495478463278561,0.9229359420246104,0.9192733111322546,0.9507298005350479,0.9429857993223503,0.9962887971083764,0.7798401400764049,0.9774813143550053
